Cruise;Station;Type;yyyy-mm-dd;hh:mm;Longitude;Latitude;Bot_depth;ctd_depth;decimal_year;longitude_logged;latitude_logged;ctd_press;ctd_pressure_bin;ctd_temp00;ctd_cond00;ctd_v0;ctd_v1;ctd_v2;ctd_v3;ctd_descent_rate;ctd_xmiss_volts;ctd_xmiss_beamc;ctd_fluor_volts;ctd_upoly_unused;ctd_potential_temp00;ctd_sal00;ctd_sigmatheta00;ctd_specific_volume_anomaly00;ctd_scans_per_bin
LTER-monthly;NR;C;2002-07-02;18:17;-119.9501;34.4237;16;4.991;2002.503458;-119.9501;34.4237;5.027;5;16.9112;4.3301;0.538;0.296;99999;99999;0.2;9.835;9.282;3.439;99999;16.9104;33.6816;24.5236;340.3082;11
LTER-monthly;NR;C;2002-07-02;18:17;-119.9501;34.4237;16;5.932;2002.503458191;-119.9501;34.4237;5.975;6;16.688;4.3082;0.533;0.339;99999;99999;0.16;9.74;9.319;4.161;99999;16.6871;33.6776;24.5728;335.6508;13
LTER-monthly;NR;C;2002-07-02;18:17;-119.9501;34.4237;16;6.992;2002.503458397;-119.9501;34.4237;7.042;7;16.1109;4.2511;0.54;0.37;99999;99999;0.15;9.877;9.265;4.681;99999;16.1098;33.6625;24.6935;324.1797;13
LTER-monthly;NR;C;2002-07-02;18:17;-119.9501;34.4237;16;7.919;2002.503458595;-119.9501;34.4237;7.976;8;15.5115;4.1936;0.517;0.379;99999;99999;0.17;9.405;9.456;4.844;99999;15.5102;33.6603;24.8271;311.4831;12
LTER-monthly;NR;C;2002-07-02;18:17;-119.9501;34.4237;16;8.894;2002.503458793;-119.9501;34.4237;8.958;9;15.3897;4.1823;0.523;0.388;99999;99999;0.13;9.519;9.408;4.998;99999;15.3884;33.6627;24.856;308.762;13
LTER-monthly;NR;C;2002-07-02;18:18;-119.9501;34.4237;16;9.949;2002.503459007;-119.9501;34.4237;10.021;10;15.1988;4.1629;0.525;0.418;99999;99999;0.15;9.566;9.391;5.5;99999;15.1973;33.6519;24.8896;305.5844;14
LTER-monthly;NR;C;2002-07-02;18:18;-119.9501;34.4237;16;10.9;2002.503459229;-119.9501;34.4237;10.979;11;15.1163;4.1562;0.563;0.436;99999;99999;0.15;10.352;9.076;5.802;99999;15.1146;33.6621;24.9156;303.1415;14
LTER-monthly;NR;C;2002-07-02;18:18;-119.9501;34.4237;16;11.936;2002.503459443;-119.9501;34.4237;12.022;12;15.0874;4.1536;0.551;0.448;99999;99999;0.16;10.109;9.174;6.005;99999;15.0856;33.6629;24.9225;302.5161;13
LTER-monthly;NR;C;2002-07-02;18:18;-119.9501;34.4237;16;12.884;2002.503459633;-119.9501;34.4237;12.977;13;15.0359;4.1485;0.526;0.445;99999;99999;0.16;9.587;9.381;5.956;99999;15.034;33.661;24.9323;301.6114;11
LTER-monthly;NR;C;2002-07-02;18:18;-119.9501;34.4237;16;13.851;2002.503459808;-119.9501;34.4237;13.951;14;14.8154;4.1269;0.543;0.439;99999;99999;0.14;9.944;9.238;5.858;99999;14.8134;33.654;24.9747;297.5973;11
LTER-monthly;NR;C;2002-07-02;18:18;-119.9501;34.4237;16;14.9;2002.503459967;-119.9501;34.4237;15.008;15;14.4304;4.0888;0.521;0.461;99999;99999;0.29;9.481;9.426;6.226;99999;14.4282;33.6392;25.0456;290.8781;9
LTER-monthly;NR;C;2002-07-02;18:18;-119.9501;34.4237;16;15.46;2002.503460047;-119.9501;34.4237;15.572;16;14.293;4.076;0.52;0.433;99999;99999;0.39;9.47;9.428;5.765;99999;14.2908;33.6405;25.0757;288.02;1
LTER-monthly;NR;C;2002-08-01;18:58;-119.9501;34.4237;16;2.471;2002.585728074;-119.9501;34.4237;2.489;2;17.6807;4.3987;0;0.181;99999;99999;0.27;-1.165;55.262;1.473;99999;17.6803;33.6335;24.3034;361.207;1
LTER-monthly;NR;C;2002-08-01;18:58;-119.9501;34.4237;16;2.959;2002.585728168;-119.9501;34.4237;2.981;3;17.588;4.39;0;0.181;99999;99999;0.18;-1.165;55.262;1.48;99999;17.5875;33.6359;24.3275;358.9209;11
LTER-monthly;NR;C;2002-08-01;18:58;-119.9501;34.4237;16;3.959;2002.58572835;-119.9501;34.4237;3.987;4;17.5085;4.3822;0;0.195;99999;99999;0.19;-1.165;55.262;1.718;99999;17.5079;33.6346;24.3457;357.2242;12
LTER-monthly;NR;C;2002-08-01;18:58;-119.9501;34.4237;16;4.899;2002.585728564;-119.9501;34.4237;4.934;5;17.4796;4.3795;0;0.216;99999;99999;0.11;-1.165;55.262;2.074;99999;17.4788;33.6352;24.3531;356.5489;15
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;5.966;2002.585728794;-119.9501;34.4237;6.009;6;17.4426;4.376;0;0.23;99999;99999;0.17;-1.165;55.262;2.308;99999;17.4415;33.6349;24.3619;355.7521;14
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;6.964;2002.585729032;-119.9501;34.4237;7.014;7;17.4014;4.3721;0;0.247;99999;99999;0.11;-1.165;55.262;2.604;99999;17.4002;33.6354;24.3721;354.8091;16
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;7.952;2002.58572927;-119.9501;34.4237;8.009;8;17.0251;4.3349;0;0.255;99999;99999;0.14;-1.165;55.262;2.741;99999;17.0238;33.6268;24.4548;346.962;14
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;8.934;2002.585729508;-119.9501;34.4237;8.999;9;16.7699;4.31;0;0.276;99999;99999;0.14;-1.165;55.262;3.091;99999;16.7685;33.6239;24.5126;341.4891;16
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;9.967;2002.585729753;-119.9501;34.4237;10.039;10;16.5686;4.2907;0;0.283;99999;99999;0.12;-1.165;55.262;3.217;99999;16.567;33.6235;24.5591;337.0842;15
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;10.944;2002.585729991;-119.9501;34.4237;11.023;11;15.8714;4.2202;0;0.312;99999;99999;0.14;-1.165;55.262;3.694;99999;15.8697;33.5898;24.6917;324.4773;15
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;11.943;2002.585730229;-119.9501;34.4237;12.029;12;15.3597;4.1715;0;0.394;99999;99999;0.14;-1.165;55.262;5.091;99999;15.3579;33.5903;24.8069;313.5309;15
LTER-monthly;NR;C;2002-08-01;18:59;-119.9501;34.4237;16;12.894;2002.585730498;-119.9501;34.4237;12.987;13;14.8568;4.1219;0;0.415;99999;99999;0.1;-1.165;55.262;5.453;99999;14.8549;33.5722;24.9016;304.5316;19
LTER-monthly;NR;C;2002-08-01;19:00;-119.9501;34.4237;16;13.883;2002.585730816;-119.9501;34.4237;13.983;14;13.9832;4.0384;0;0.603;99999;99999;0.1;-1.165;55.262;8.653;99999;13.9812;33.5639;25.0812;287.4476;21
LTER-monthly;NR;C;2002-08-01;19:00;-119.9501;34.4237;16;14.914;2002.585731109;-119.9501;34.4237;15.022;15;13.7229;4.0144;0;0.65;99999;99999;0.12;-1.165;55.262;9.45;99999;13.7208;33.5682;25.1384;282.0291;16
LTER-monthly;NR;C;2002-08-01;19:00;-119.9501;34.4237;16;15.809;2002.585731371;-119.9501;34.4237;15.923;16;13.5543;3.9989;0;0.648;99999;99999;0.11;-1.165;55.262;9.411;99999;13.5521;33.5708;25.1748;278.5785;17
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;1.39;2002.752932838;-119.9501;34.4237;1.4;1;16.6349;4.2788;4.118;0.475;99999;99999;-0.48;83.04;0.743;6.47;99999;16.6347;33.4671;24.4234;349.734;1
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;1.964;2002.752932775;-119.9501;34.4237;1.978;2;16.5387;4.269;4.051;0.541;99999;99999;-0.33;81.66;0.811;7.593;99999;16.5384;33.4616;24.4413;348.038;7
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;2.959;2002.752932672;-119.9501;34.4237;2.98;3;16.464;4.2619;3.992;0.638;99999;99999;-0.34;80.452;0.87;9.246;99999;16.4636;33.4616;24.4587;346.418;6
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;3.948;2002.752932569;-119.9501;34.4237;3.976;4;16.3866;4.2543;3.93;0.705;99999;99999;-0.26;79.177;0.934;10.381;99999;16.386;33.4599;24.4752;344.8759;7
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;4.963;2002.752932458;-119.9501;34.4237;4.999;5;16.2447;4.2413;3.86;0.651;99999;99999;-0.35;77.758;1.006;9.465;99999;16.2439;33.4637;24.5106;341.5343;7
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;5.967;2002.752932355;-119.9501;34.4237;6.01;6;16.0157;4.2183;3.807;0.578;99999;99999;-0.27;76.665;1.063;8.212;99999;16.0147;33.4532;24.5547;337.366;6
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;6.944;2002.752932252;-119.9501;34.4237;6.994;7;15.893;4.2069;3.827;0.499;99999;99999;-0.36;77.077;1.041;6.876;99999;15.8919;33.4553;24.584;334.6026;7
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;8.008;2002.752932149;-119.9501;34.4237;8.066;8;15.6959;4.1888;3.918;0.366;99999;99999;-0.3;78.933;0.946;4.628;99999;15.6946;33.4603;24.6321;330.0543;6
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;8.926;2002.752932062;-119.9501;34.4237;8.99;9;15.2765;4.1487;4.001;0.333;99999;99999;-0.36;80.648;0.86;4.057;99999;15.2751;33.4574;24.7227;321.4498;5
LTER-monthly;NR;C;2002-10-01;19:41;-119.9501;34.4237;16;9.898;2002.752931974;-119.9501;34.4237;9.97;10;14.9903;4.1206;4.031;0.329;99999;99999;-0.37;81.255;0.83;3.996;99999;14.9889;33.4479;24.7779;316.2163;6
LTER-monthly;NR;C;2002-10-01;19:40;-119.9501;34.4237;16;10.922;2002.752931879;-119.9501;34.4237;11.001;11;14.8637;4.1092;4.126;0.331;99999;99999;-0.3;83.194;0.736;4.034;99999;14.8621;33.4525;24.8089;313.2937;6
LTER-monthly;NR;C;2002-10-01;19:40;-119.9501;34.4237;16;11.883;2002.752931784;-119.9501;34.4237;11.968;12;14.7134;4.0945;4.139;0.31;99999;99999;-0.32;83.452;0.724;3.664;99999;14.7116;33.4479;24.8377;310.58;6
LTER-monthly;NR;C;2002-10-01;19:40;-119.9501;34.4237;16;12.847;2002.752931689;-119.9501;34.4237;12.939;13;14.5922;4.0839;4.141;0.288;99999;99999;-0.32;83.493;0.722;3.291;99999;14.5904;33.4546;24.8687;307.6498;6
LTER-monthly;NR;C;2002-10-01;19:40;-119.9501;34.4237;16;13.842;2002.752931594;-119.9501;34.4237;13.942;14;14.393;4.0641;4.133;0.27;99999;99999;-0.36;83.339;0.729;2.983;99999;14.391;33.4453;24.9039;304.3238;6
LTER-monthly;NR;C;2002-10-01;19:40;-119.9501;34.4237;16;14.861;2002.752931499;-119.9501;34.4237;14.968;15;14.0773;4.0338;4.1;0.27;99999;99999;-0.36;82.665;0.761;2.993;99999;14.0752;33.4393;24.9656;298.481;6
LTER-monthly;NR;C;2002-10-01;19:40;-119.9501;34.4237;16;15.825;2002.752931396;-119.9501;34.4237;15.94;16;13.9;4.0171;4.093;0.274;99999;99999;-0.22;82.516;0.769;3.052;99999;13.8978;33.4377;25.0011;295.1221;7
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;1.253;2002.846083888;-119.9501;34.4237;1.262;1;15.6154;4.1832;4.037;0.27;99999;99999;-0.26;81.382;0.824;2.986;99999;15.6152;33.4818;24.6664;326.5728;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;1.983;2002.846083793;-119.9501;34.4237;1.997;2;15.587;4.1806;4.033;0.289;99999;99999;-0.33;81.285;0.829;3.315;99999;15.5867;33.4821;24.673;325.9693;7
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;2.979;2002.84608369;-119.9501;34.4237;3.001;3;15.5424;4.1763;4.037;0.32;99999;99999;-0.34;81.371;0.825;3.83;99999;15.542;33.4809;24.682;325.1425;6
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;3.995;2002.846083595;-119.9501;34.4237;4.024;4;15.5246;4.1747;4.043;0.339;99999;99999;-0.35;81.504;0.818;4.155;99999;15.524;33.4817;24.6866;324.7387;6
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;4.977;2002.846083508;-119.9501;34.4237;5.013;5;15.5138;4.1738;4.045;0.331;99999;99999;-0.41;81.547;0.816;4.023;99999;15.5131;33.4824;24.6895;324.4876;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;5.999;2002.846083421;-119.9501;34.4237;6.042;6;15.5015;4.173;4.063;0.314;99999;99999;-0.33;81.896;0.799;3.737;99999;15.5005;33.4849;24.6943;324.0697;6
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;7.026;2002.846083325;-119.9501;34.4237;7.077;7;15.3479;4.1578;4.096;0.293;99999;99999;-0.29;82.574;0.766;3.374;99999;15.3469;33.4795;24.724;321.2645;6
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;7.97;2002.846083238;-119.9501;34.4237;8.028;8;15.173;4.1407;4.136;0.286;99999;99999;-0.51;83.394;0.726;3.264;99999;15.1717;33.4741;24.7583;318.028;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;8.964;2002.846083159;-119.9501;34.4237;9.028;9;14.9681;4.1194;4.129;0.275;99999;99999;-0.33;83.264;0.733;3.078;99999;14.9668;33.4562;24.7891;315.1232;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;9.964;2002.84608308;-119.9501;34.4237;10.036;10;14.8543;4.1082;4.109;0.278;99999;99999;-0.5;82.855;0.752;3.132;99999;14.8528;33.4518;24.8104;313.1252;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;10.973;2002.846083001;-119.9501;34.4237;11.052;11;14.7523;4.0978;4.124;0.28;99999;99999;-0.31;83.145;0.738;3.157;99999;14.7507;33.445;24.827;311.566;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;11.948;2002.846082905;-119.9501;34.4237;12.034;12;14.6618;4.089;4.129;0.266;99999;99999;-0.28;83.247;0.733;2.924;99999;14.66;33.4417;24.8439;309.9837;7
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;12.94;2002.84608281;-119.9501;34.4237;13.034;13;14.4836;4.0731;4.125;0.254;99999;99999;-0.41;83.18;0.737;2.721;99999;14.4817;33.4496;24.888;305.8144;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;13.904;2002.846082731;-119.9501;34.4237;14.004;14;14.2993;4.0533;4.098;0.252;99999;99999;-0.51;82.615;0.764;2.692;99999;14.2973;33.4269;24.9095;303.7956;5
LTER-monthly;NR;C;2002-11-04;19:41;-119.9501;34.4237;16;14.915;2002.846082636;-119.9501;34.4237;15.023;15;14.2432;4.0471;4.088;0.256;99999;99999;-0.11;82.416;0.774;2.755;99999;14.2411;33.4183;24.9146;303.333;7
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;1.478;2002.925492359;-119.9501;34.4237;1.489;1;15.8101;4.1906;4.199;0.205;99999;99999;-0.34;84.687;0.665;1.887;99999;15.8099;33.3823;24.5463;338.019;1
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;1.991;2002.925492303;-119.9501;34.4237;2.005;2;15.7677;4.1862;4.167;0.209;99999;99999;-0.4;84.043;0.695;1.957;99999;15.7674;33.3789;24.5533;337.3763;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;3.009;2002.925492207;-119.9501;34.4237;3.03;3;15.7069;4.1799;4.14;0.221;99999;99999;-0.33;83.489;0.722;2.164;99999;15.7064;33.374;24.5631;336.4692;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;4.017;2002.925492112;-119.9501;34.4237;4.046;4;15.6544;4.1746;4.141;0.209;99999;99999;-0.33;83.493;0.722;1.957;99999;15.6538;33.3701;24.5719;335.6657;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;4.997;2002.925492017;-119.9501;34.4237;5.033;5;15.6004;4.1692;4.138;0.204;99999;99999;-0.33;83.439;0.724;1.867;99999;15.5996;33.3678;24.5822;334.7155;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;5.992;2002.925491922;-119.9501;34.4237;6.035;6;15.5284;4.1617;4.129;0.208;99999;99999;-0.31;83.26;0.733;1.929;99999;15.5275;33.3616;24.5934;333.6797;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;6.96;2002.925491826;-119.9501;34.4237;7.01;7;15.51;4.1599;4.12;0.219;99999;99999;-0.36;83.077;0.742;2.126;99999;15.509;33.3603;24.5965;333.4095;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;7.916;2002.92549174;-119.9501;34.4237;7.973;8;15.4979;4.1588;4.122;0.213;99999;99999;-0.39;83.105;0.74;2.028;99999;15.4967;33.3601;24.5991;333.1924;5
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;8.907;2002.925491653;-119.9501;34.4237;8.972;9;15.4826;4.1574;4.117;0.22;99999;99999;-0.32;83.002;0.745;2.136;99999;15.4812;33.3603;24.6026;332.8885;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;9.921;2002.925491558;-119.9501;34.4237;9.992;10;15.4465;4.1536;4.121;0.218;99999;99999;-0.35;83.086;0.741;2.098;99999;15.445;33.3567;24.6079;332.4168;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;10.906;2002.92549147;-119.9501;34.4237;10.984;11;15.3849;4.1476;4.116;0.208;99999;99999;-0.42;82.985;0.746;1.933;99999;15.3832;33.3545;24.6198;331.3108;5
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;11.861;2002.925491391;-119.9501;34.4237;11.947;12;15.3148;4.1406;4.11;0.204;99999;99999;-0.37;82.87;0.752;1.875;99999;15.313;33.3506;24.6322;330.1526;5
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;12.867;2002.925491303;-119.9501;34.4237;12.96;13;15.2704;4.136;4.105;0.2;99999;99999;-0.4;82.765;0.757;1.798;99999;15.2684;33.3466;24.639;329.5432;6
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;14.092;2002.925491153;-119.9501;34.4237;14.194;14;15.2208;4.1309;4.11;0.205;99999;99999;-0.07;82.873;0.751;1.894;99999;15.2186;33.3426;24.6467;328.8386;13
LTER-monthly;NR;C;2002-12-03;19:18;-119.9501;34.4237;16;14.708;2002.925490923;-119.9501;34.4237;14.815;15;15.1976;4.1284;4.099;0.197;99999;99999;-0.19;82.639;0.763;1.741;99999;15.1954;33.3399;24.6498;328.5667;16
LTER-monthly;NR;C;2002-12-03;19:17;-119.9501;34.4237;16;15.52;2002.925490789;-119.9501;34.4237;15.632;16;15.1163;4.1203;4.071;0.195;99999;99999;-0.36;82.066;0.791;1.722;99999;15.114;33.3355;24.6641;327.225;1
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;1.148;2003.021426695;-119.9501;34.4237;1.157;1;14.7526;4.0854;3.933;0.222;99999;99999;-0.41;79.239;0.931;2.167;99999;14.7524;33.3351;24.7419;319.3748;4
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;1.975;2003.021426624;-119.9501;34.4237;1.989;2;14.7391;4.0841;3.906;0.226;99999;99999;-0.56;78.701;0.958;2.244;99999;14.7388;33.335;24.7449;319.1238;5
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;2.985;2003.021426552;-119.9501;34.4237;3.006;3;14.7152;4.0818;3.931;0.23;99999;99999;-0.34;79.208;0.932;2.307;99999;14.7148;33.3342;24.7493;318.7258;4
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;3.964;2003.021426481;-119.9501;34.4237;3.992;4;14.7048;4.0809;3.955;0.239;99999;99999;-0.51;79.704;0.907;2.456;99999;14.7042;33.3347;24.752;318.5022;5
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;5.018;2003.02142641;-119.9501;34.4237;5.054;5;14.6908;4.0795;4.034;0.251;99999;99999;-0.48;81.311;0.828;2.67;99999;14.6901;33.3332;24.7539;318.3512;4
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;5.991;2003.021426346;-119.9501;34.4237;6.034;6;14.6792;4.0785;4.037;0.26;99999;99999;-0.52;81.373;0.825;2.821;99999;14.6784;33.3332;24.7564;318.1432;4
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;6.961;2003.021426282;-119.9501;34.4237;7.011;7;14.6715;4.0777;4.047;0.27;99999;99999;-0.45;81.586;0.814;2.986;99999;14.6704;33.3329;24.7578;318.038;4
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;7.907;2003.021426219;-119.9501;34.4237;7.964;8;14.6652;4.0772;4.036;0.266;99999;99999;-0.49;81.348;0.826;2.929;99999;14.664;33.3328;24.7592;317.9343;4
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;8.939;2003.021426148;-119.9501;34.4237;9.003;9;14.6597;4.0767;3.962;0.257;99999;99999;-0.45;79.834;0.901;2.775;99999;14.6584;33.3327;24.7603;317.8606;5
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;9.916;2003.021426077;-119.9501;34.4237;9.987;10;14.6581;4.0766;3.902;0.249;99999;99999;-0.39;78.621;0.962;2.639;99999;14.6567;33.3328;24.7607;317.8517;4
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;10.855;2003.021426005;-119.9501;34.4237;10.933;11;14.6546;4.0763;3.838;0.249;99999;99999;-0.42;77.313;1.029;2.63;99999;14.653;33.3324;24.7611;317.8336;5
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;11.905;2003.021425918;-119.9501;34.4237;11.991;12;14.6511;4.076;3.729;0.245;99999;99999;-0.41;75.068;1.147;2.561;99999;14.6493;33.3329;24.7623;317.752;6
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;12.998;2003.021425815;-119.9501;34.4237;13.092;13;14.65;4.076;3.689;0.248;99999;99999;-0.15;74.267;1.19;2.61;99999;14.6481;33.333;24.7627;317.7537;7
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;13.932;2003.021425712;-119.9501;34.4237;14.033;14;14.6494;4.0759;3.658;0.246;99999;99999;-0.45;73.632;1.225;2.575;99999;14.6473;33.3326;24.7625;317.7977;6
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;14.895;2003.021425625;-119.9501;34.4237;15.003;15;14.6473;4.0758;3.539;0.246;99999;99999;-0.32;71.197;1.359;2.58;99999;14.6451;33.3324;24.7628;317.7934;5
LTER-monthly;NR;C;2003-01-07;19:41;-119.9501;34.4237;16;15.794;2003.021425538;-119.9501;34.4237;15.908;16;14.6467;4.0757;3.513;0.252;99999;99999;-0.41;70.666;1.389;2.679;99999;14.6444;33.332;24.7627;317.8292;6
LTER-monthly;QI;C;2002-06-05;16:27;-120.1191;34.4681;7;1.283;2002.429275677;-120.1191;34.4681;1.292;1;15.4936;4.2077;3.58;0.348;99999;99999;0.07;72.023;1.313;4.312;99999;15.4933;33.8055;24.9426;300.2737;14
LTER-monthly;QI;C;2002-06-05;16:27;-120.1191;34.4681;7;1.933;2002.429275899;-120.1191;34.4681;1.947;2;15.4482;4.2032;3.549;0.344;99999;99999;0.15;71.397;1.354;4.253;99999;15.4479;33.8034;24.9511;299.4875;14
LTER-monthly;QI;C;2002-06-05;16:27;-120.1191;34.4681;7;2.962;2002.429276105;-120.1191;34.4681;2.983;3;15.3523;4.1937;3.713;0.371;99999;99999;0.16;74.754;1.168;4.704;99999;15.3518;33.8;24.9697;297.75;12
LTER-monthly;QI;C;2002-06-05;16:27;-120.1191;34.4681;7;3.987;2002.429276303;-120.1191;34.4681;4.016;4;15.3085;4.1895;3.84;0.402;99999;99999;0.16;77.348;1.027;5.234;99999;15.3079;33.7996;24.9791;296.8865;13
LTER-monthly;QI;C;2002-06-05;16:27;-120.1191;34.4681;7;4.958;2002.429276493;-120.1191;34.4681;4.994;5;15.2371;4.1829;3.862;0.42;99999;99999;0.14;77.802;1.004;5.533;99999;15.2364;33.8014;24.9962;295.2855;11
LTER-monthly;QI;C;2002-06-05;16:27;-120.1191;34.4681;7;5.813;2002.429276652;-120.1191;34.4681;5.855;6;15.1331;4.173;3.829;0.415;99999;99999;0.26;77.126;1.039;5.459;99999;15.1322;33.8017;25.0193;293.116;9
LTER-monthly;QI;C;2002-08-01;16:57;-120.1191;34.4681;7;0.959;2002.585497646;-120.1191;34.4681;0.966;1;17.5704;4.3904;0;0.316;99999;99999;-0.24;-1.165;55.262;3.777;99999;17.5703;33.6542;24.3457;357.1227;10
LTER-monthly;QI;C;2002-08-01;16:57;-120.1191;34.4681;7;2.015;2002.585497511;-120.1191;34.4681;2.029;2;16.5136;4.2874;0;0.365;99999;99999;-0.28;-1.165;55.262;4.601;99999;16.5132;33.643;24.5856;334.299;7
LTER-monthly;QI;C;2002-08-01;16:57;-120.1191;34.4681;7;3.017;2002.585497392;-120.1191;34.4681;3.038;3;15.7752;4.2129;0;0.382;99999;99999;-0.22;-1.165;55.262;4.9;99999;15.7747;33.6098;24.7292;320.6514;8
LTER-monthly;QI;C;2002-08-01;16:57;-120.1191;34.4681;7;3.938;2002.585497257;-120.1191;34.4681;3.967;4;15.4712;4.1849;0;0.425;99999;99999;-0.24;-1.165;55.262;5.618;99999;15.4706;33.6188;24.8038;313.5771;9
LTER-monthly;QI;C;2002-08-01;16:57;-120.1191;34.4681;7;5.025;2002.585497083;-120.1191;34.4681;5.061;5;15.3298;4.1685;0;0.461;99999;99999;-0.14;-1.165;55.262;6.229;99999;15.329;33.5915;24.8142;312.6172;13
LTER-monthly;QI;C;2002-08-01;16:57;-120.1191;34.4681;7;5.616;2002.585496916;-120.1191;34.4681;5.657;6;15.2545;4.1612;0;0.472;99999;99999;-0.08;-1.165;55.262;6.421;99999;15.2537;33.59;24.8297;311.1626;8
LTER-monthly;QI;C;2002-10-01;17:14;-120.1191;34.4681;7;1.253;2002.752652405;-120.1191;34.4681;1.262;1;15.4836;4.1691;3.423;0.465;99999;99999;-0.1;68.817;1.495;6.302;99999;15.4834;33.4672;24.6844;324.8618;10
LTER-monthly;QI;C;2002-10-01;17:14;-120.1191;34.4681;7;1.96;2002.75265227;-120.1191;34.4681;1.974;2;15.4284;4.1643;3.578;0.349;99999;99999;-0.32;71.995;1.314;4.323;99999;15.4281;33.471;24.6995;323.4379;7
LTER-monthly;QI;C;2002-10-01;17:13;-120.1191;34.4681;7;2.97;2002.752652168;-120.1191;34.4681;2.991;3;15.2474;4.1461;3.759;0.293;99999;99999;-0.39;75.692;1.114;3.381;99999;15.247;33.4613;24.732;320.3822;6
